from_idx,to_idx,from,to,distance,duration,dest_closeTime
28,42,"Stanisława Wyspiańskiego 20, 80-434 Gdańsk, Poland","Zawodzie 35, 80-726 Gdańsk, Poland",9289.0,1060.0,2021-11-27 18:00:00
28,43,"Stanisława Wyspiańskiego 20, 80-434 Gdańsk, Poland","Wschodnia 43, 80-066 Gdańsk, Poland",8636.0,1045.0,2021-11-27 16:00:00
28,44,"Stanisława Wyspiańskiego 20, 80-434 Gdańsk, Poland","Strzelców Karpackich 6D, 80-041 Gdańsk, Poland",9258.0,1128.0,2021-11-27 16:00:00
28,46,"Stanisława Wyspiańskiego 20, 80-434 Gdańsk, Poland","Dywizji Wołyńskiej 18B, 80-180 Gdańsk, Poland",9200.0,1109.0,2021-11-27 16:00:00
28,47,"Stanisława Wyspiańskiego 20, 80-434 Gdańsk, Poland","Świętokrzyska 60, 80-180 Gdańsk, Poland",8351.0,1053.0,2021-11-27 16:00:00
28,48,"Stanisława Wyspiańskiego 20, 80-434 Gdańsk, Poland","Świętokrzyska 22, 80-180 Gdańsk, Poland",7992.0,1027.0,2021-11-27 16:00:00
28,49,"Stanisława Wyspiańskiego 20, 80-434 Gdańsk, Poland","Niepołomicka 32, 80-001 Gdańsk, Poland",11922.0,1269.0,2021-11-27 16:00:00
28,50,"Stanisława Wyspiańskiego 20, 80-434 Gdańsk, Poland","Władysława IV 24, 81-384 Gdynia, Poland",18177.0,1938.0,
29,0,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Witolda 17, 81-532 Gdynia, Poland",15737.0,1592.0,2021-11-27 16:00:00
29,1,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Witolda 39A, 81-531 Gdynia, Poland",16153.0,1637.0,2021-11-27 16:00:00
29,2,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Wielkopolska 260, 81-531 Gdynia, Poland",14711.0,1547.0,2021-11-27 16:00:00
29,3,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Korzenna 16a, 81-587 Gdynia, Poland",20673.0,1436.0,2021-11-27 16:00:00
29,4,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Wiczlińska 4, 81-578 Gdynia, Poland",19338.0,1255.0,2021-11-27 16:00:00
29,5,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Starowiejska 40C, 81-363 Gdynia, Poland",18335.0,1969.0,2021-11-27 16:00:00
29,6,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","10 Lutego 7, 81-366 Gdynia, Poland",17555.0,1832.0,2021-11-27 16:00:00
29,7,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Antoniego Abrahama 46 A-B, 81-395 Gdynia, Poland",17144.0,1772.0,2021-11-27 16:00:00
29,9,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Świętojańska 75, 81-389 Gdynia, Poland",16999.0,1765.0,2021-11-27 16:00:00
29,10,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Ignacego Krasickiego 45, 81-377 Gdynia, Poland",16632.0,1777.0,2021-11-27 16:00:00
29,11,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Augustyna Necla 5, 81-377 Gdynia, Poland",16708.0,1820.0,2021-11-27 16:00:00
29,12,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Batalionów Chłopskich 24, 81-415 Gdynia, Poland",15293.0,1577.0,2021-11-27 16:00:00
29,13,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Łużycka 3, 81-537 Gdynia, Poland",14916.0,1530.0,2021-11-27 16:00:00
29,14,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Łużycka 3A, 81-472 Gdynia, Poland",15104.0,1551.0,2021-11-27 16:00:00
29,15,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","plac Górnośląski 4a, 81-509 Gdynia, Poland",14018.0,1487.0,2021-11-27 16:00:00
29,16,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","aleja Zwycięstwa 238, 81-525 Gdynia, Poland",12861.0,1337.0,2021-11-27 16:00:00
29,17,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Aleja Niepodległości 899, Sopot, Poland",10576.0,1118.0,2021-11-27 17:00:00
29,18,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Aleja Niepodległości 938, 81-855 Sopot, Poland",11549.0,1244.0,2021-11-27 16:00:00
29,19,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Jana Jerzego Haffnera 59, 81-715 Sopot, Poland",10995.0,1146.0,2021-11-27 16:00:00
29,21,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Jana Jerzego Haffnera 42, 81-707 Sopot, Poland",11399.0,1218.0,2021-11-27 16:00:00
29,22,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Michała Drzymały 9, 81-771 Sopot, Poland",9074.0,1152.0,2021-11-27 16:00:00
29,23,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Księcia Józefa Poniatowskiego 2, 81-724 Sopot, Poland",8820.0,1034.0,2021-11-27 16:00:00
29,24,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Bitwy pod Płowcami 54, 81-731 Sopot, Poland",8722.0,906.0,2021-11-27 16:00:00
29,25,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Tadeusza Kościuszki 27, 80-445 Gdańsk, Poland",1874.0,269.0,2021-11-27 16:00:00
29,26,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Jana Kilińskiego 9, 80-452 Gdańsk, Poland",1273.0,260.0,2021-11-27 16:00:00
29,27,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Danusi 4C, 80-434 Gdańsk, Poland",1290.0,251.0,2021-11-27 16:00:00
29,28,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Stanisława Wyspiańskiego 20, 80-434 Gdańsk, Poland",1425.0,272.0,2021-11-27 16:00:00
29,30,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","aleja Grunwaldzka 56, 80-241 Gdańsk, Poland",728.0,122.0,2021-11-27 16:00:00
29,31,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","aleja Grunwaldzka 12, 80-236 Gdańsk, Poland",1203.0,175.0,2021-11-27 18:00:00
29,32,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Budynek Działu Gospodarczego Wirtualna Polska, Traugutta 115c, 80-226 Gdańsk, Poland",1790.0,325.0,2021-11-27 16:00:00
29,33,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Do Studzienki 65, 80-227 Gdańsk, Poland",1834.0,318.0,2021-11-27 16:00:00
29,34,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Beethovena 24, 80-171 Gdańsk, Poland",3914.0,545.0,2021-11-27 17:00:00
29,35,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Kartuska 187, 80-122 Gdańsk, Poland",5533.0,735.0,2021-11-27 16:00:00
29,36,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Jacka Malczewskiego 103, 80-112 Gdańsk, Poland",5528.0,707.0,2021-11-27 16:00:00
29,37,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Stoczniowców 35, 80-812 Gdańsk, Poland",6769.0,796.0,2021-11-27 16:00:00
29,38,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","trakt świętego Wojciecha 35, 80-376 Gdańsk, Poland",6599.0,734.0,2021-11-27 16:00:00
29,39,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Olszyńska 3, 80-734 Gdańsk, Poland",6822.0,856.0,2021-11-27 16:00:00
29,40,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Olszyńska 29, 80-734 Gdańsk, Poland",7069.0,864.0,2021-11-27 16:00:00
29,41,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Miodowa 32, 80-740 Gdańsk, Poland",8275.0,1055.0,2021-11-27 16:00:00
29,42,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Zawodzie 35, 80-726 Gdańsk, Poland",9720.0,1096.0,2021-11-27 18:00:00
29,43,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Wschodnia 43, 80-066 Gdańsk, Poland",9067.0,1081.0,2021-11-27 16:00:00
29,44,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Strzelców Karpackich 6D, 80-041 Gdańsk, Poland",9689.0,1164.0,2021-11-27 16:00:00
29,46,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Dywizji Wołyńskiej 18B, 80-180 Gdańsk, Poland",9631.0,1145.0,2021-11-27 16:00:00
29,47,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Świętokrzyska 60, 80-180 Gdańsk, Poland",8651.0,1074.0,2021-11-27 16:00:00
29,48,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Świętokrzyska 22, 80-180 Gdańsk, Poland",8292.0,1047.0,2021-11-27 16:00:00
29,49,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Niepołomicka 32, 80-001 Gdańsk, Poland",9881.0,1289.0,2021-11-27 16:00:00
29,50,"aleja Grunwaldzka 49, 80-241 Gdańsk, Poland","Władysława IV 24, 81-384 Gdynia, Poland",17561.0,1829.0,
30,0,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Witolda 17, 81-532 Gdynia, Poland",16134.0,1641.0,2021-11-27 16:00:00
30,1,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Witolda 39A, 81-531 Gdynia, Poland",16550.0,1686.0,2021-11-27 16:00:00
30,2,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Wielkopolska 260, 81-531 Gdynia, Poland",15108.0,1596.0,2021-11-27 16:00:00
30,3,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Korzenna 16a, 81-587 Gdynia, Poland",21070.0,1485.0,2021-11-27 16:00:00
30,4,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Wiczlińska 4, 81-578 Gdynia, Poland",19735.0,1304.0,2021-11-27 16:00:00
30,5,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Starowiejska 40C, 81-363 Gdynia, Poland",18732.0,2018.0,2021-11-27 16:00:00
30,6,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","10 Lutego 7, 81-366 Gdynia, Poland",17953.0,1881.0,2021-11-27 16:00:00
30,7,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Antoniego Abrahama 46 A-B, 81-395 Gdynia, Poland",17541.0,1821.0,2021-11-27 16:00:00
30,9,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Świętojańska 75, 81-389 Gdynia, Poland",17396.0,1814.0,2021-11-27 16:00:00
30,10,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Ignacego Krasickiego 45, 81-377 Gdynia, Poland",17029.0,1826.0,2021-11-27 16:00:00
30,11,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Augustyna Necla 5, 81-377 Gdynia, Poland",17106.0,1869.0,2021-11-27 16:00:00
30,12,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Batalionów Chłopskich 24, 81-415 Gdynia, Poland",15690.0,1626.0,2021-11-27 16:00:00
30,13,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Łużycka 3, 81-537 Gdynia, Poland",15313.0,1579.0,2021-11-27 16:00:00
30,14,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Łużycka 3A, 81-472 Gdynia, Poland",15501.0,1600.0,2021-11-27 16:00:00
30,15,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","plac Górnośląski 4a, 81-509 Gdynia, Poland",14416.0,1536.0,2021-11-27 16:00:00
30,16,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","aleja Zwycięstwa 238, 81-525 Gdynia, Poland",13258.0,1386.0,2021-11-27 16:00:00
30,17,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Aleja Niepodległości 899, Sopot, Poland",10974.0,1167.0,2021-11-27 17:00:00
30,18,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Aleja Niepodległości 938, 81-855 Sopot, Poland",11946.0,1293.0,2021-11-27 16:00:00
30,19,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Jana Jerzego Haffnera 59, 81-715 Sopot, Poland",11392.0,1195.0,2021-11-27 16:00:00
30,21,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Jana Jerzego Haffnera 42, 81-707 Sopot, Poland",11796.0,1267.0,2021-11-27 16:00:00
30,22,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Michała Drzymały 9, 81-771 Sopot, Poland",9471.0,1201.0,2021-11-27 16:00:00
30,23,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Księcia Józefa Poniatowskiego 2, 81-724 Sopot, Poland",9217.0,1083.0,2021-11-27 16:00:00
30,24,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Bitwy pod Płowcami 54, 81-731 Sopot, Poland",8133.0,921.0,2021-11-27 16:00:00
30,25,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Tadeusza Kościuszki 27, 80-445 Gdańsk, Poland",1835.0,309.0,2021-11-27 16:00:00
30,26,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Jana Kilińskiego 9, 80-452 Gdańsk, Poland",1598.0,303.0,2021-11-27 16:00:00
30,27,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Danusi 4C, 80-434 Gdańsk, Poland",816.0,148.0,2021-11-27 16:00:00
30,28,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Stanisława Wyspiańskiego 20, 80-434 Gdańsk, Poland",646.0,110.0,2021-11-27 16:00:00
30,29,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","aleja Grunwaldzka 49, 80-241 Gdańsk, Poland",454.0,111.0,2021-11-27 16:00:00
30,31,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","aleja Grunwaldzka 12, 80-236 Gdańsk, Poland",475.0,52.0,2021-11-27 18:00:00
30,32,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Budynek Działu Gospodarczego Wirtualna Polska, Traugutta 115c, 80-226 Gdańsk, Poland",1063.0,202.0,2021-11-27 16:00:00
30,33,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Do Studzienki 65, 80-227 Gdańsk, Poland",1107.0,196.0,2021-11-27 16:00:00
30,34,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Beethovena 24, 80-171 Gdańsk, Poland",3186.0,423.0,2021-11-27 17:00:00
30,35,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Kartuska 187, 80-122 Gdańsk, Poland",4927.0,636.0,2021-11-27 16:00:00
30,36,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Jacka Malczewskiego 103, 80-112 Gdańsk, Poland",4801.0,584.0,2021-11-27 16:00:00
30,37,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Stoczniowców 35, 80-812 Gdańsk, Poland",6042.0,673.0,2021-11-27 16:00:00
30,38,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","trakt świętego Wojciecha 35, 80-376 Gdańsk, Poland",5871.0,612.0,2021-11-27 16:00:00
30,39,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Olszyńska 3, 80-734 Gdańsk, Poland",6094.0,734.0,2021-11-27 16:00:00
30,40,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Olszyńska 29, 80-734 Gdańsk, Poland",6341.0,741.0,2021-11-27 16:00:00
30,41,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Miodowa 32, 80-740 Gdańsk, Poland",7548.0,932.0,2021-11-27 16:00:00
30,42,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Zawodzie 35, 80-726 Gdańsk, Poland",8992.0,974.0,2021-11-27 18:00:00
30,43,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Wschodnia 43, 80-066 Gdańsk, Poland",8339.0,959.0,2021-11-27 16:00:00
30,44,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Strzelców Karpackich 6D, 80-041 Gdańsk, Poland",8961.0,1042.0,2021-11-27 16:00:00
30,46,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Dywizji Wołyńskiej 18B, 80-180 Gdańsk, Poland",8903.0,1023.0,2021-11-27 16:00:00
30,47,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Świętokrzyska 60, 80-180 Gdańsk, Poland",8045.0,975.0,2021-11-27 16:00:00
30,48,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Świętokrzyska 22, 80-180 Gdańsk, Poland",7686.0,948.0,2021-11-27 16:00:00
30,49,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Niepołomicka 32, 80-001 Gdańsk, Poland",11625.0,1182.0,2021-11-27 16:00:00
30,50,"aleja Grunwaldzka 56, 80-241 Gdańsk, Poland","Władysława IV 24, 81-384 Gdynia, Poland",17958.0,1878.0,
31,0,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Witolda 17, 81-532 Gdynia, Poland",16442.0,1658.0,2021-11-27 16:00:00
31,1,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Witolda 39A, 81-531 Gdynia, Poland",16859.0,1703.0,2021-11-27 16:00:00
31,2,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Wielkopolska 260, 81-531 Gdynia, Poland",15416.0,1613.0,2021-11-27 16:00:00
31,3,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Korzenna 16a, 81-587 Gdynia, Poland",21378.0,1502.0,2021-11-27 16:00:00
31,4,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Wiczlińska 4, 81-578 Gdynia, Poland",20043.0,1321.0,2021-11-27 16:00:00
31,5,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Starowiejska 40C, 81-363 Gdynia, Poland",19041.0,2035.0,2021-11-27 16:00:00
31,6,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","10 Lutego 7, 81-366 Gdynia, Poland",18261.0,1898.0,2021-11-27 16:00:00
31,7,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Antoniego Abrahama 46 A-B, 81-395 Gdynia, Poland",17850.0,1838.0,2021-11-27 16:00:00
31,9,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Świętojańska 75, 81-389 Gdynia, Poland",17704.0,1831.0,2021-11-27 16:00:00
31,10,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Ignacego Krasickiego 45, 81-377 Gdynia, Poland",17338.0,1843.0,2021-11-27 16:00:00
31,11,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Augustyna Necla 5, 81-377 Gdynia, Poland",17414.0,1886.0,2021-11-27 16:00:00
31,12,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Batalionów Chłopskich 24, 81-415 Gdynia, Poland",15999.0,1643.0,2021-11-27 16:00:00
31,13,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Łużycka 3, 81-537 Gdynia, Poland",15621.0,1596.0,2021-11-27 16:00:00
31,14,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Łużycka 3A, 81-472 Gdynia, Poland",15810.0,1617.0,2021-11-27 16:00:00
31,15,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","plac Górnośląski 4a, 81-509 Gdynia, Poland",14724.0,1553.0,2021-11-27 16:00:00
31,16,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","aleja Zwycięstwa 238, 81-525 Gdynia, Poland",13567.0,1403.0,2021-11-27 16:00:00
31,17,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Aleja Niepodległości 899, Sopot, Poland",11282.0,1183.0,2021-11-27 17:00:00
31,18,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Aleja Niepodległości 938, 81-855 Sopot, Poland",12255.0,1309.0,2021-11-27 16:00:00
31,19,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Jana Jerzego Haffnera 59, 81-715 Sopot, Poland",11701.0,1212.0,2021-11-27 16:00:00
31,21,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Jana Jerzego Haffnera 42, 81-707 Sopot, Poland",12105.0,1284.0,2021-11-27 16:00:00
31,22,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Michała Drzymały 9, 81-771 Sopot, Poland",9780.0,1218.0,2021-11-27 16:00:00
31,23,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Księcia Józefa Poniatowskiego 2, 81-724 Sopot, Poland",9526.0,1099.0,2021-11-27 16:00:00
31,24,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Bitwy pod Płowcami 54, 81-731 Sopot, Poland",9428.0,972.0,2021-11-27 16:00:00
31,25,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Tadeusza Kościuszki 27, 80-445 Gdańsk, Poland",2127.0,332.0,2021-11-27 16:00:00
31,26,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Jana Kilińskiego 9, 80-452 Gdańsk, Poland",1890.0,326.0,2021-11-27 16:00:00
31,27,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Danusi 4C, 80-434 Gdańsk, Poland",1109.0,171.0,2021-11-27 16:00:00
31,28,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Stanisława Wyspiańskiego 20, 80-434 Gdańsk, Poland",939.0,134.0,2021-11-27 16:00:00
31,29,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","aleja Grunwaldzka 49, 80-241 Gdańsk, Poland",763.0,128.0,2021-11-27 16:00:00
31,30,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","aleja Grunwaldzka 56, 80-241 Gdańsk, Poland",1433.0,188.0,2021-11-27 16:00:00
31,32,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Budynek Działu Gospodarczego Wirtualna Polska, Traugutta 115c, 80-226 Gdańsk, Poland",1448.0,256.0,2021-11-27 16:00:00
31,33,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Do Studzienki 65, 80-227 Gdańsk, Poland",1491.0,249.0,2021-11-27 16:00:00
31,34,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Beethovena 24, 80-171 Gdańsk, Poland",4879.0,493.0,2021-11-27 17:00:00
31,35,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Kartuska 187, 80-122 Gdańsk, Poland",5138.0,590.0,2021-11-27 16:00:00
31,36,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Jacka Malczewskiego 103, 80-112 Gdańsk, Poland",4326.0,532.0,2021-11-27 16:00:00
31,37,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Stoczniowców 35, 80-812 Gdańsk, Poland",5567.0,621.0,2021-11-27 16:00:00
31,38,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","trakt świętego Wojciecha 35, 80-376 Gdańsk, Poland",5396.0,559.0,2021-11-27 16:00:00
31,39,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Olszyńska 3, 80-734 Gdańsk, Poland",5619.0,681.0,2021-11-27 16:00:00
31,40,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Olszyńska 29, 80-734 Gdańsk, Poland",5866.0,689.0,2021-11-27 16:00:00
31,41,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Miodowa 32, 80-740 Gdańsk, Poland",7073.0,880.0,2021-11-27 16:00:00
31,42,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Zawodzie 35, 80-726 Gdańsk, Poland",8517.0,922.0,2021-11-27 18:00:00
31,43,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Wschodnia 43, 80-066 Gdańsk, Poland",7864.0,907.0,2021-11-27 16:00:00
31,44,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Strzelców Karpackich 6D, 80-041 Gdańsk, Poland",8486.0,989.0,2021-11-27 16:00:00
31,46,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Dywizji Wołyńskiej 18B, 80-180 Gdańsk, Poland",8429.0,971.0,2021-11-27 16:00:00
31,47,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Świętokrzyska 60, 80-180 Gdańsk, Poland",9325.0,957.0,2021-11-27 16:00:00
31,48,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Świętokrzyska 22, 80-180 Gdańsk, Poland",8966.0,930.0,2021-11-27 16:00:00
31,49,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Niepołomicka 32, 80-001 Gdańsk, Poland",11150.0,1130.0,2021-11-27 16:00:00
31,50,"aleja Grunwaldzka 12, 80-236 Gdańsk, Poland","Władysława IV 24, 81-384 Gdynia, Poland",18266.0,1895.0,
32,0,"Budynek Działu Gospodarczego Wirtualna Polska, Traugutta 115c, 80-226 Gdańsk, Poland","Witolda 17, 81-532 Gdynia, Poland",16953.0,1956.0,2021-11-27 16:00:00
32,1,"Budynek Działu Gospodarczego Wirtualna Polska, Traugutta 115c, 80-226 Gdańsk, Poland","Witolda 39A, 81-531 Gdynia, Poland",17369.0,2001.0,2021-11-27 16:00:00
32,2,"Budynek Działu Gospodarczego Wirtualna Polska, Traugutta 115c, 80-226 Gdańsk, Poland","Wielkopolska 260, 81-531 Gdynia, Poland",15927.0,1911.0,2021-11-27 16:00:00
32,3,"Budynek Działu Gospodarczego Wirtualna Polska, Traugutta 115c, 80-226 Gdańsk, Poland","Korzenna 16a, 81-587 Gdynia, Poland",21889.0,1800.0,2021-11-27 16:00:00
32,4,"Budynek Działu Gospodarczego Wirtualna Polska, Traugutta 115c, 80-226 Gdańsk, Poland","Wiczlińska 4, 81-578 Gdynia, Poland",20554.0,1619.0,2021-11-27 16:00:00
32,5,"Budynek Działu Gospodarczego Wirtualna Polska, Traugutta 115c, 80-226 Gdańsk, Poland","Starowiejska 40C, 81-363 Gdynia, Poland",19552.0,2333.0,2021-11-27 16:00:00
32,6,"Budynek Działu Gospodarczego Wirtualna Polska, Traugutta 115c, 80-226 Gdańsk, Poland","10 Lutego 7, 81-366 Gdynia, Poland",18772.0,2196.0,2021-11-27 16:00:00
32,7,"Budynek Działu Gospodarczego Wirtualna Polska, Traugutta 115c, 80-226 Gdańsk, Poland","Antoniego Abrahama 46 A-B, 81-395 Gdynia, Poland",18360.0,2136.0,2021-11-27 16:00:00
32,9,"Budynek Działu Gospodarczego Wirtualna Polska, Traugutta 115c, 80-226 Gdańsk, Poland","Świętojańska 75, 81-389 Gdynia, Poland",18215.0,2129.0,2021-11-27 16:00:00
32,10,"Budynek Działu Gospodarczego Wirtualna Polska, Traugutta 115c, 80-226 Gdańsk, Poland","Ignacego Krasickiego 45, 81-377 Gdynia, Poland",17848.0,2141.0,2021-11-27 16:00:00
32,11,"Budynek Działu Gospodarczego Wirtualna Polska, Traugutta 115c, 80-226 Gdańsk, Poland","Augustyna Necla 5, 81-377 Gdynia, Poland",17925.0,2184.0,2021-11-27 16:00:00
32,12,"Budynek Działu Gospodarczego Wirtualna Polska, Traugutta 115c, 80-226 Gdańsk, Poland","Batalionów Chłopskich 24, 81-415 Gdynia, Poland",16510.0,1941.0,2021-11-27 16:00:00
32,13,"Budynek Działu Gospodarczego Wirtualna Polska, Traugutta 115c, 80-226 Gdańsk, Poland","Łużycka 3, 81-537 Gdynia, Poland",16132.0,1894.0,2021-11-27 16:00:00
